Precio,Distrito,Tipo,Habitaciones,Aseos,Superficie,Planta,Parking,URL
150000,Carabanchel,Piso,3,1,60,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/159187247/d
178000,Salamanca,Piso,3,1,80,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/zona-comunitaria/159187394/d
1267000,Salamanca,Piso,4,3,166,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/158285017/d
1150000,Tetuán,Piso,4,3,173,6,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero/156651585/d
340000,Centro,Piso,3,1,80,6,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/castillejos---cuzco/159294485/d
280000,San Blas,Piso,2,2,90,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-television-internet/158848195/d
970000,Chamberí,Piso,4,3,198,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/159181721/d
1840000,Chamberí,Piso,3,3,260,4,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/158681863/d
550000,Retiro,Piso,2,2,118,1,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado-parking/158850288/d
745000,Moncloa,Piso,3,2,167,7,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-ascensor/158849638/d
46900,San Blas,Piso,2,2,79,7,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159180571/d
174000,Salamanca,Piso,1,1,40,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-amueblado-television/159180197/d
720000,Barajas,Casa adosada,3,3,298,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-jardin-terraza-trastero/153920718/d
780000,Barajas,Casa adosada,3,3,270,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/153920995/d
700000,Arganzuela,Casa adosada,3,3,272,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/153921138/d
246000,Salamanca,Piso,2,1,50,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/159178707/d
330000,Arganzuela,Piso,2,2,85,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor-no-amueblado/158631590/d
380000,Usera,Piso,3,2,85,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/152174439/d
139900,Tetuán,Piso,2,1,69,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-patio/159177401/d
157000,Hortaleza,Piso,1,1,40,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/159177145/d
2950000,Ciudad Lineal,Casa adosada,5,7,740,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina/159176053/d
220000,Puente de Vallecas,Piso,2,1,72,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/154844532/d
91000,Villaverde,Piso,2,1,61,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/numancia/159176510/d
90000,Carabanchel,Piso,3,1,60,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/159176410/d
280000,Tetuán,Casa o chalet,6,3,174,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/159176264/d
159000,Latina,Piso,,1,34,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/159176096/d
79000,Hortaleza,Piso,2,2,50,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/patio/159175322/d
1299000,San Blas,Casa adosada,4,7,327,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-patio-piscina/158146939/d
46900,San Blas,Piso,2,2,79,6,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159175002/d
43700,San Blas,Piso,2,2,75,7,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159174947/d
46900,Tetuán,Piso,2,2,79,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159174895/d
120000,Barajas,Piso,2,1,42,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/amueblado/159293326/d
375000,Latina,Piso,4,1,90,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/159174751/d
124000,San Blas,Piso,2,1,45,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/159174449/d
43700,San Blas,Piso,2,2,75,6,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159174055/d
42100,San Blas,Piso,2,2,63,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159173954/d
185000,San Blas,Piso,3,1,85,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor/159173479/d
277000,San Blas,Piso,3,1,97,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-jardin-terraza-trastero-ascensor/159173437/d
420000,Ciudad Lineal,Piso,3,2,105,5,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-ascensor/158022907/d
160000,Ciudad Lineal,Loft,2,1,49,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-se-aceptan-mascotas/159172964/d
45100,San Blas,Piso,2,2,76,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/simancas/159172716/d
284000,Salamanca,Piso,3,2,114,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-jardin-trastero-zona-comunitaria-ascensor-piscina-amueblado-piscina/153003370/d
630000,Latina,Ático,2,2,112,6,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/158845589/d
139000,Barajas,Piso,2,1964,55,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-amueblado/158845162/d
596000,San Blas,Casa adosada,5,4,315,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-se-aceptan-mascotas/158265517/d
357000,San Blas,Piso,3,2,117,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking-se-aceptan-mascotas-piscina/158132961/d
325000,San Blas,Piso,3,2,93,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking-se-aceptan-mascotas-piscina/158984518/d
305000,San Blas,Piso,2,2,83,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-internet/158798834/d
538000,San Blas,Apartamento,2,2,348,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-trastero-zona-comunitaria-ascensor-parking-se-aceptan-mascotas-internet/158896967/d
780000,Hortaleza,Casa adosada,3,4,209,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/159041422/d
3960000,Hortaleza,Casa adosada,7,11,650,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/158899377/d
3500000,Retiro,Casa o chalet,6,6,724,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/158940497/d
470000,Vicálvaro,Piso,4,2,123,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor-amueblado-television/159172191/d
250000,Vicálvaro,Piso,3,1,81,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina/156527303/d
316500,Puente de Vallecas,Ático,2,1,90,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina/156601850/d
125000,Ciudad Lineal,Piso,2,1,59,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza/159170721/d
315000,San Blas,Piso,2,2,85,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-parking-internet-piscina/159170175/d
358000,Moncloa,Piso,3,2,103,4,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-trastero-ascensor/158081452/d
80000,Tetuán,Piso,1,1,35,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-television/158638883/d
174900,Latina,Piso,2,1,42,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/158550928/d
128000,Centro,Piso,2,1,55,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/puerta-del-angel/158756843/d
835000,Hortaleza,Piso,2,2,157,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/158058932/d
365000,Chamberí,Piso,5,2,123,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/158044558/d
395000,Salamanca,Piso,3,1,68,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/158044229/d
720000,Moncloa,Casa o chalet,5,4,192,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero/159149869/d
225000,Puente de Vallecas,Piso,2,2,89,5,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-piscina/158025553/d
295000,Centro,Piso,1,1,50,1,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/158025037/d
640000,Salamanca,Piso,4,2,170,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/159149861/d
495000,Retiro,Piso,3,2,139,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-zona-comunitaria-ascensor-piscina/158222732/d
185000,Moncloa,Piso,2,1,60,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/159168514/d
590000,Centro,Piso,4,1,135,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor/158294305/d
570000,Fuencarral,Piso,2,2,101,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/159089976/d
115500,Tetuán,Piso,3,1,70,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/penagrande/159292442/d
190000,Centro,Piso,2,1,70,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/157082943/d
153800,Villaverde,Piso,1,1,24,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/159165534/d
78000,Moncloa,Piso,2,1,60,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159292186/d
1400000,Villa de Vallecas,Piso,5,5,368,7,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking-no-amueblado/157691729/d
100000,Tetuán,Piso,3,1,64,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/casco-historico-de-vallecas/159162725/d
14000,Centro,Piso,,,98,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/valdeacederas/159162724/d
211000,Usera,Estudio,,,40,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/157922859/d
166500,Salamanca,Piso,3,1,83,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza/158503697/d
2000000,Arganzuela,Piso,5,4,241,5,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-patio-parking-no-amueblado/158385502/d
266000,Retiro,Piso,2,1,96,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-zona-comunitaria-ascensor/158602337/d
28100,Salamanca,Piso,1,1,22,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-diego/159158490/d
400000,Salamanca,Piso,3,1,59,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/159153738/d
3300000,Ciudad Lineal,Piso,5,2,300,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/159064057/d
159000,San Blas,Piso,2,1,51,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/159064302/d
260000,Hortaleza,Apartamento,1,1,50,1,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/156740889/d
145000,Arganzuela,Piso,2,1,37,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/158804015/d
130000,Ciudad Lineal,Piso,3,1,69,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/patio/158907993/d
379000,Chamartín,Piso,3,2,72,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-patio-amueblado-television-internet/158662495/d
390000,Arganzuela,Piso,2,2,88,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-patio-piscina-parking-piscina-no-amueblado/159153425/d
102000,Villaverde,Piso,3,1,85,4,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-amueblado/159153394/d
126000,Carabanchel,Piso,2,1,60,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/puerta-bonita/159153265/d
169000,Villa de Vallecas,Apartamento,1,1,57,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-piscina-amueblado-piscina/157350073/d
278000,Retiro,Piso,4,2,85,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor-amueblado-internet/159152974/d
460000,Latina,Piso,2,1,90,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking/159152810/d
191000,Latina,Piso,3,1,71,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-jardin-ascensor-amueblado/159152704/d
126000,Centro,Piso,2,1,50,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-amueblado-television-internet/153342104/d
660000,Carabanchel,Ático,2,1,98,5,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/159152583/d
366000,Villa de Vallecas,Piso,3,2,108,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159044082/d
142000,Carabanchel,Piso,3,1,79,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159152276/d
79000,Carabanchel,Piso,2,1,52,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/puerta-bonita/159152275/d
113000,Villaverde,Piso,2,1,63,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159152274/d
89000,Villaverde,Piso,3,1,64,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-cristobal-de-villaverde/159152273/d
188000,Latina,Piso,3,1,91,2,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-terraza/158040629/d
152520,Tetuán,Piso,1,1,34,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/157967182/d
298000,Tetuán,Piso,2,1,69,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/157630183/d
139000,Villaverde,Piso,2,1,40,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/berruguete/157487364/d
142500,Chamberí,Piso,2,1,62,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-trastero/157852931/d
544600,Latina,Piso,2,2,87,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159152272/d
109000,Salamanca,Piso,3,1,74,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159152271/d
2300000,Puente de Vallecas,Piso,4,4,291,5,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-ascensor/159152220/d
105000,Villaverde,Piso,2,1,49,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/159152212/d
89500,Ciudad Lineal,Piso,2,1,61,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159152189/d
125000,Chamartín,Piso,2,1,55,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-amueblado/159152123/d
449000,Moncloa,Apartamento,1,1,68,5,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-jardin-zona-comunitaria-ascensor-se-aceptan-mascotas-internet-no-amueblado/159152113/d
89900,Usera,Piso,2,1,50,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/pradolongo/159151936/d
115000,Carabanchel,Piso,3,1,64,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-se-aceptan-mascotas-internet-no-amueblado/159151798/d
199000,Centro,Apartamento,1,1,45,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/universidad---malasana/150858897/d
710000,Chamberí,Piso,3,2,121,,1,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor-parking-internet/159150529/d
239000,Carabanchel,Piso,3,1,98,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor/159104941/d
190000,Centro,Apartamento,1,1,35,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/156421384/d
110000,Puente de Vallecas,Casa o chalet,3,1,65,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-trastero/159151713/d
450000,Chamartín,Piso,2,2,116,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/159151367/d
174000,Arganzuela,Piso,3,1,70,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza/159151359/d
598000,Chamartín,Piso,4,2,158,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor-amueblado-television/159151214/d
250000,Fuencarral,Piso,2,2,54,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-trastero-ascensor/159151050/d
319000,Usera,Piso,3,1,91,3,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-jardin-terraza-ascensor/159289117/d
86800,Puente de Vallecas,Apartamento,2,1,53,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-fermin/159150732/d
208500,Latina,Apartamento,3,2,102,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/159150724/d
83000,Carabanchel,Planta baja,3,1,52,,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/lucero/159150629/d
198000,Carabanchel,Piso,3,1,69,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/159150602/d
193000,Salamanca,Piso,3,2,98,1,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza/159150389/d
460000,Usera,Piso,6,2,141,2,,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/159150352/d
