"","Precio","Precio_m2","Habitaciones","Aseos","Superficie","Parking","Colegios","Tipo","Distrito"
"1175",547000,4865,3,2,91,0,9,"Piso","Centro"
"1176",589000,4865,8,2,196,0,9,"Piso","Centro"
"1178",320000,4865,3,2,62,0,9,"Piso","Centro"
"1179",620000,4865,6,2,196,0,9,"Piso","Centro"
"1181",2300000,4865,5,4,280,1,9,"Piso","Centro"
"1182",204000,4865,2,1,49,0,9,"Piso","Centro"
"1183",435000,4865,6,2,110,0,9,"Piso","Centro"
"1186",169900,4865,3,1,64,0,9,"Piso","Centro"
"1188",220000,4865,3,2,82,0,9,"Piso","Centro"
"1189",1550000,4865,4,3,200,0,9,"Piso","Centro"
"1190",244000,4865,3,2,103,0,9,"Piso","Centro"
"1191",760000,4865,4,3,164,0,9,"Piso","Centro"
"1192",270500,4865,2,1,62,0,9,"Piso","Centro"
"1193",999000,4865,5,5,179,0,9,"Piso","Centro"
"1194",3800000,4865,5,5,400,0,9,"Piso","Centro"
"1195",172000,4865,1,1,46,0,9,"Piso","Centro"
"1196",500000,4865,1,2,93,0,9,"Piso","Centro"
"1197",825000,4865,2,2,116,0,9,"Piso","Centro"
"1198",143170,4865,1,1,83,0,9,"Piso","Centro"
"1199",235000,4865,4,2,103,0,9,"Piso","Centro"
"1201",399900,4865,2,1,95,1,9,"Piso","Centro"
"1202",700000,4865,2,1,141,1,9,"Piso","Centro"
"1203",62000,4865,3,1,57,0,9,"Piso","Centro"
"1204",760000,4865,2,2,123,0,9,"Piso","Centro"
"1205",1200000,4865,3,4,243,0,9,"Piso","Centro"
"1206",2500000,4865,8,2,318,0,9,"Piso","Centro"
"1207",295000,4865,1,1,50,1,9,"Piso","Centro"
"1208",489000,4865,2,2,100,0,9,"Piso","Centro"
"1209",116000,4865,3,1,72,0,9,"Piso","Centro"
"1210",399000,4865,3,1,111,0,9,"Piso","Centro"
"1211",94900,4865,2,1,60,0,9,"Piso","Centro"
"1212",179000,4865,3,1,109,0,9,"Piso","Centro"
"1213",499000,4865,3,2,104,1,9,"Piso","Centro"
"1214",1300000,4865,5,4,238,1,9,"Piso","Centro"
"1215",1325000,4865,4,4,394,1,9,"Piso","Centro"
"1216",240000,4865,4,1,100,0,9,"Piso","Centro"
"1217",165000,4865,3,1,65,0,9,"Piso","Centro"
"1218",164000,4865,1,1,38,0,9,"Piso","Centro"
"1219",250000,4865,2,1,48,0,9,"Piso","Centro"
"1220",990000,4865,3,3,190,1,9,"Piso","Centro"
"1221",340000,4865,3,2,128,0,9,"Piso","Centro"
"1223",1349000,4865,6,2,260,0,9,"Piso","Centro"
"1224",625000,4865,3,2,124,1,9,"Piso","Centro"
"1226",110000,4865,3,1,68,0,9,"Piso","Centro"
"1227",1490000,4865,4,4,190,0,9,"Piso","Centro"
"1228",135000,4865,3,1,66,0,9,"Piso","Centro"
"1230",479000,4865,3,2,139,1,9,"Piso","Centro"
"1231",2500000,4865,5,2,320,0,9,"Piso","Centro"
"1232",365000,4865,3,1,87,0,9,"Piso","Centro"
"1234",1395000,4865,4,4,238,1,9,"Piso","Centro"
"1235",199900,4865,1,1,55,0,9,"Piso","Centro"
"1236",1897000,4865,3,2,258,0,9,"Piso","Centro"
"1237",199000,4865,3,1,52,0,9,"Piso","Centro"
"1240",460000,4865,2,2,100,0,9,"Piso","Centro"
"1241",425000,4865,2,1,67,0,9,"Piso","Centro"
"1242",1260000,4865,4,3,200,1,9,"Piso","Centro"
"1243",285000,4865,3,2,76,0,9,"Piso","Centro"
"1244",259000,4865,3,1,73,0,9,"Piso","Centro"
"1245",163900,4865,2,1,46,0,9,"Piso","Centro"
"1246",385000,4865,6,2,134,0,9,"Piso","Centro"
"1247",1800000,4865,4,4,228,0,9,"Piso","Centro"
"1248",590000,4865,3,2,140,0,9,"Piso","Centro"
"1249",799000,4865,3,2,163,0,9,"Piso","Centro"
"1250",1550000,4865,3,4,211,0,9,"Piso","Centro"
"1251",1090000,4865,3,3,248,0,9,"Piso","Centro"
"1252",840000,4865,2,3,94,0,9,"Piso","Centro"
"1253",430000,4865,2,1,68,0,9,"Piso","Centro"
"1254",525000,4865,2,2,121,1,9,"Piso","Centro"
"1255",398000,4865,2,2,132,0,9,"Piso","Centro"
"1256",256000,4865,4,1,100,0,9,"Piso","Centro"
"1258",382000,4865,4,2,117,0,9,"Piso","Centro"
"1259",595000,4865,3,1,135,0,9,"Piso","Centro"
"1260",349000,4865,2,2,72,0,9,"Piso","Centro"
"1261",582220,4865,5,1,103,0,9,"Piso","Centro"
"1262",595000,4865,2,2,83,0,9,"Piso","Centro"
"1263",545000,4865,3,2,133,0,9,"Piso","Centro"
"1264",290000,4865,1,1,80,0,9,"Piso","Centro"
"1265",2400000,4865,3,4,349,0,9,"Piso","Centro"
"1267",650000,4865,3,2,127,0,9,"Piso","Centro"
"1268",170000,4865,1,1,40,0,9,"Piso","Centro"
"1271",370000,4865,2,2,115,1,9,"Piso","Centro"
"1272",90000,4865,2,1,59,0,9,"Piso","Centro"
"1273",173000,4865,3,1,90,0,9,"Piso","Centro"
"1274",825000,4865,5,3,208,1,9,"Piso","Centro"
"1275",1770000,4865,3,3,320,0,9,"Piso","Centro"
"1276",595000,4865,3,2,127,0,9,"Piso","Centro"
"1278",190000,4865,2,1,70,0,9,"Piso","Centro"
"1279",718000,4865,4,1,150,0,9,"Piso","Centro"
"1280",800000,4865,3,2,146,0,9,"Piso","Centro"
"1281",259000,4865,2,2,35,1,9,"Piso","Centro"
"1283",315000,4865,3,1,80,0,9,"Piso","Centro"
"1284",380000,4865,1,1,63,0,9,"Piso","Centro"
"1286",550000,4865,3,2,103,1,9,"Piso","Centro"
"1287",97999,4865,2,1,50,0,9,"Piso","Centro"
"1288",783000,4865,3,2,154,1,9,"Piso","Centro"
"1289",400000,4865,1,1,59,1,9,"Piso","Centro"
"1290",198000,4865,1,1,38,0,9,"Piso","Centro"
"1291",595000,4865,3,2,130,0,9,"Piso","Centro"
"1293",695000,4865,2,2,80,1,9,"Piso","Centro"
"1294",385000,4865,4,2,111,1,9,"Piso","Centro"
"1296",1250000,4865,8,2,220,0,9,"Piso","Centro"
"1297",499000,4865,3,2,115,0,9,"Piso","Centro"
"1298",132000,4865,3,2,80,0,9,"Piso","Centro"
"1299",2850000,4865,3,3,263,0,9,"Piso","Centro"
"1300",490000,4865,3,3,148,0,9,"Piso","Centro"
"1303",326000,4865,3,2,115,0,9,"Piso","Centro"
"1304",257900,4865,1,1,59,0,9,"Piso","Centro"
"1305",670000,4865,4,1,107,0,9,"Piso","Centro"
"1306",310000,4865,3,1,79,0,9,"Piso","Centro"
"1307",245000,4865,3,1,70,0,9,"Piso","Centro"
"1308",795000,4865,2,2,125,0,9,"Piso","Centro"
"1310",490000,4865,2,2,68,0,9,"Piso","Centro"
"1311",466500,4865,2,2,103,1,9,"Piso","Centro"
"1312",225000,4865,3,1,75,0,9,"Piso","Centro"
"1315",280000,4865,4,2,92,0,9,"Piso","Centro"
"1316",495000,4865,3,2,127,0,9,"Piso","Centro"
"1317",450000,4865,2,2,110,1,9,"Piso","Centro"
"1318",445000,4865,4,2,103,0,9,"Piso","Centro"
"1319",400000,4865,3,2,95,0,9,"Piso","Centro"
"1320",790000,4865,3,2,157,0,9,"Piso","Centro"
"1321",292330,4865,1,1,56,0,9,"Piso","Centro"
"1322",465000,4865,3,2,118,0,9,"Piso","Centro"
"1325",1320000,4865,6,4,295,1,9,"Piso","Centro"
"1327",545000,4865,2,3,87,0,9,"Piso","Centro"
"1328",410960,4865,2,1,86,0,9,"Piso","Centro"
"1329",725000,4865,4,3,198,0,9,"Piso","Centro"
"1330",215000,4865,3,1,75,0,9,"Piso","Centro"
"1331",269000,4865,4,2,125,0,9,"Piso","Centro"
"1334",387500,4865,2,2,78,1,9,"Piso","Centro"
"1337",205000,4865,1,1,40,0,9,"Piso","Centro"
"1338",82900,4865,3,1,57,0,9,"Piso","Centro"
"1341",199850,4865,2,1,53,0,9,"Piso","Centro"
"1345",950000,4865,2,2,151,0,9,"Piso","Centro"
"1347",1295000,4865,6,4,214,0,9,"Piso","Centro"
"1349",110000,4865,1,1,40,0,9,"Piso","Centro"
"1350",2100000,4865,4,5,250,0,9,"Piso","Centro"
"1351",448709,4865,3,2,95,0,9,"Piso","Centro"
"1353",285000,4865,4,3,100,0,9,"Piso","Centro"
"1355",390000,4865,2,2,102,1,9,"Piso","Centro"
"1356",695000,4865,2,2,112,0,9,"Piso","Centro"
"1357",1250000,4865,4,3,287,1,9,"Piso","Centro"
"1358",269000,4865,1,1,51,0,9,"Piso","Centro"
"1359",790000,4865,2,2,97,0,9,"Piso","Centro"
"1360",238000,4865,3,1,69,0,9,"Piso","Centro"
"1361",240000,4865,2,1,74,0,9,"Piso","Centro"
"1362",550000,4865,2,1,79,0,9,"Piso","Centro"
"1363",1390000,4865,2,3,152,1,9,"Piso","Centro"
"1364",225000,4865,1,1,41,0,9,"Piso","Centro"
"1365",2500000,4865,8,2,300,0,9,"Piso","Centro"
"1369",535000,4865,3,2,112,0,9,"Piso","Centro"
"1370",320000,4865,2,2,85,0,9,"Piso","Centro"
"1371",850000,4865,3,3,162,0,9,"Piso","Centro"
"1372",600000,4865,4,3,188,1,9,"Piso","Centro"
"1373",340000,4865,1,1,73,0,9,"Piso","Centro"
"1374",189000,4865,2,1,50,0,9,"Piso","Centro"
"1375",168000,4865,1,1,52,0,9,"Piso","Centro"
"1377",620000,4865,5,2,143,1,9,"Piso","Centro"
"1380",405000,4865,3,3,103,0,9,"Piso","Centro"
"1381",350000,4865,2,2,96,1,9,"Piso","Centro"
"1382",148500,4865,3,1,84,0,9,"Piso","Centro"
"1383",120000,4865,1,1,36,0,9,"Piso","Centro"
"1384",375000,4865,3,2,67,0,9,"Piso","Centro"
"1385",350000,4865,1,1,69,0,9,"Piso","Centro"
"1386",457000,4865,4,2,123,0,9,"Piso","Centro"
"1387",497000,4865,2,2,83,0,9,"Piso","Centro"
"1388",890000,4865,4,3,190,0,9,"Piso","Centro"
"1389",126000,4865,2,1,50,0,9,"Piso","Centro"
"1390",185000,4865,1,1,36,0,9,"Piso","Centro"
"1391",340000,4865,2,2,82,0,9,"Piso","Centro"
"1393",160000,4865,2,1,34,0,9,"Piso","Centro"
"1394",269900,4865,3,2,100,1,9,"Piso","Centro"
"1395",120500,4865,2,1,43,0,9,"Piso","Centro"
"1396",165000,4865,2,1,72,0,9,"Piso","Centro"
"1397",490000,4865,3,2,123,1,9,"Piso","Centro"
"1398",1840000,4865,3,4,260,0,9,"Piso","Centro"
"1400",620000,4865,3,2,113,0,9,"Piso","Centro"
"1401",620000,4865,4,2,151,0,9,"Piso","Centro"
"1402",277000,4865,2,1,55,0,9,"Piso","Centro"
"1404",419000,4865,4,2,114,1,9,"Piso","Centro"
"1405",305000,4865,1,1,49,0,9,"Piso","Centro"
"1406",749000,4865,2,2,123,0,9,"Piso","Centro"
"1407",940000,4865,5,5,135,0,9,"Piso","Centro"
"1408",160000,4865,2,1,37,0,9,"Piso","Centro"
"1409",312000,4865,3,2,111,0,9,"Piso","Centro"
"1410",680000,4865,3,2,150,0,9,"Piso","Centro"
"1411",430000,4865,3,2,123,0,9,"Piso","Centro"
"1412",790000,4865,5,3,243,1,9,"Piso","Centro"
"1413",525000,4865,2,2,83,0,9,"Piso","Centro"
"1414",1190000,4865,5,3,169,0,9,"Piso","Centro"
"1416",179000,4865,2,1,57,0,9,"Piso","Centro"
"1419",350000,4865,2,1,69,0,9,"Piso","Centro"
"1420",1175000,4865,5,3,231,0,9,"Piso","Centro"
"1422",1595000,4865,4,3,228,1,9,"Piso","Centro"
"1424",139900,4865,2,1,56,0,9,"Piso","Centro"
"1426",399000,4865,2,1,84,0,9,"Piso","Centro"
"1427",950000,4865,4,2,150,0,9,"Piso","Centro"
"1428",298000,4865,3,1,87,0,9,"Piso","Centro"
"1431",980000,4865,3,3,179,0,9,"Piso","Centro"
"1432",122500,4865,3,1,60,0,9,"Piso","Centro"
"1433",109500,4865,3,1,55,0,9,"Piso","Centro"
"1434",760000,4865,2,1,100,0,9,"Piso","Centro"
"1435",330000,4865,3,1,75,0,9,"Piso","Centro"
"1436",125000,4865,3,1,80,0,9,"Piso","Centro"
"1437",197000,4865,3,1,71,0,9,"Piso","Centro"
"1438",520000,4865,1,1,91,0,9,"Piso","Centro"
"1439",250000,4865,2,1,74,0,9,"Piso","Centro"
"1440",250000,4865,1,1,59,0,9,"Piso","Centro"
"1441",460000,4865,1,1,74,0,9,"Piso","Centro"
"1442",160000,4865,3,1,60,0,9,"Piso","Centro"
"1443",135500,4865,3,1,75,0,9,"Piso","Centro"
"1444",3950000,4865,4,4,487,1,9,"Piso","Centro"
"1445",360000,4865,2,2,115,1,9,"Piso","Centro"
"1447",380000,4865,2,2,76,0,9,"Piso","Centro"
"1448",625000,4865,3,2,129,0,9,"Piso","Centro"
"1449",449000,4865,4,2,120,0,9,"Piso","Centro"
"1450",550000,4865,2,2,94,1,9,"Piso","Centro"
"1451",307500,4865,3,1,87,0,9,"Piso","Centro"
"1452",90000,4865,2,1,45,0,9,"Piso","Centro"
"1454",298900,4865,1,1,72,0,9,"Piso","Centro"
"1455",1200000,4865,3,2,148,1,9,"Piso","Centro"
"1456",1395000,4865,3,3,157,0,9,"Piso","Centro"
"1457",590000,4865,4,1,135,0,9,"Piso","Centro"
"1458",1090000,4865,2,3,187,0,9,"Piso","Centro"
"1459",700000,4865,3,2,145,1,9,"Piso","Centro"
"1460",125000,4865,2,1,63,0,9,"Piso","Centro"
"1461",1150000,4865,2,1,90,0,9,"Piso","Centro"
"1462",166500,4865,3,1,83,0,9,"Piso","Centro"
"1463",207000,4865,1,1,81,1,9,"Piso","Centro"
"1464",529000,4865,2,2,61,0,9,"Piso","Centro"
"1466",750000,4865,3,2,144,0,9,"Piso","Centro"
"1467",119900,4865,3,1,78,0,9,"Piso","Centro"
"1468",780000,4865,5,3,131,0,9,"Piso","Centro"
"1470",129000,4865,3,1,65,0,9,"Piso","Centro"
"1472",254000,4865,2,2,75,1,9,"Piso","Centro"
"1473",197000,4865,1,1,53,0,9,"Piso","Centro"
"1474",180000,4865,2,1,45,0,9,"Piso","Centro"
"1476",685000,4865,3,2,124,0,9,"Piso","Centro"
"1477",505000,4865,3,2,145,1,9,"Piso","Centro"
"1479",820000,4865,2,1,146,0,9,"Piso","Centro"
"1480",1350000,4865,5,4,236,1,9,"Piso","Centro"
"1482",130000,4865,2,1,33,0,9,"Piso","Centro"
"1483",195000,4865,3,1,100,0,9,"Piso","Centro"
"1484",694000,4865,4,2,150,1,9,"Piso","Centro"
"1485",679300,4865,2,2,71,0,9,"Piso","Centro"
"1487",460000,4865,2,2,107,0,9,"Piso","Centro"
"1488",575000,4865,2,2,110,0,9,"Piso","Centro"
"1489",1950000,4865,3,2,186,0,9,"Piso","Centro"
"1491",660000,4865,2,2,121,0,9,"Piso","Centro"
"1492",235000,4865,1,1,44,0,9,"Piso","Centro"
"1494",268000,4865,1,1,50,0,9,"Piso","Centro"
"1496",560000,4865,4,1,150,0,9,"Piso","Centro"
"1497",775000,4865,4,2,158,0,9,"Piso","Centro"
"1499",881220,4865,3,3,227,1,9,"Piso","Centro"
"1500",199000,4865,1,1,35,0,9,"Piso","Centro"
"1501",126000,4865,3,1,77,0,9,"Piso","Centro"
"1502",450000,4865,3,2,120,1,9,"Piso","Centro"
"1503",649000,4865,2,1,135,0,9,"Piso","Centro"
"1504",380000,4865,4,1,123,0,9,"Piso","Centro"
"1505",182000,4865,4,1,80,0,9,"Piso","Centro"
"1506",560000,4865,5,2,148,0,9,"Piso","Centro"
"1507",168500,4865,2,1,70,0,9,"Piso","Centro"
"1508",925000,4865,4,4,204,0,9,"Piso","Centro"
"1509",870000,4865,2,2,103,0,9,"Piso","Centro"
"1511",1050000,4865,3,3,190,0,9,"Piso","Centro"
"1512",195000,4865,2,1,83,0,9,"Piso","Centro"
"1514",2800000,4865,6,3,414,0,9,"Piso","Centro"
"1515",130000,4865,3,1,69,0,9,"Piso","Centro"
"1516",270000,4865,2,2,134,1,9,"Piso","Centro"
"1517",105000,4865,3,1,52,0,9,"Piso","Centro"
"1518",575000,4865,3,1,129,0,9,"Piso","Centro"
"1519",210000,4865,2,1,35,0,9,"Piso","Centro"
"1520",850000,4865,4,2,161,0,9,"Piso","Centro"
"1521",880000,4865,4,3,123,0,9,"Piso","Centro"
"1522",580000,4865,3,2,135,0,9,"Piso","Centro"
"1523",350000,4865,3,2,92,1,9,"Piso","Centro"
"1524",178000,4865,3,1,60,0,9,"Piso","Centro"
"1525",312000,4865,3,2,91,1,9,"Piso","Centro"
"1526",675000,4865,3,2,90,0,9,"Piso","Centro"
"1527",1300000,4865,3,3,175,0,9,"Piso","Centro"
"1528",339900,4865,2,2,77,0,9,"Piso","Centro"
"1529",215000,4865,1,1,51,1,9,"Piso","Centro"
"1531",179000,4865,2,1,36,0,9,"Piso","Centro"
"1532",112000,4865,1,1,35,0,9,"Piso","Centro"
"1533",1680000,4865,3,4,267,0,9,"Piso","Centro"
"1534",1000000,4865,2,2,292,0,9,"Piso","Centro"
"1535",1950000,4865,5,6,315,0,9,"Piso","Centro"
"1536",290000,4865,1,1,52,0,9,"Piso","Centro"
"1537",125000,4865,2,1,71,0,9,"Piso","Centro"
"1539",163500,4865,3,2,69,0,9,"Piso","Centro"
"1542",255000,4865,2,1,65,0,9,"Piso","Centro"
"1545",310000,4865,2,1,63,0,9,"Piso","Centro"
"1546",265000,4865,1,1,56,1,9,"Piso","Centro"
"1547",538000,4865,3,2,147,1,9,"Piso","Centro"
"1548",670000,4865,2,2,83,0,9,"Piso","Centro"
"1549",350000,4865,1,1,54,0,9,"Piso","Centro"
"1550",400000,4865,5,1,119,0,9,"Piso","Centro"
"1551",940000,4865,5,5,159,1,9,"Piso","Centro"
"1553",418000,4865,2,1,91,0,9,"Piso","Centro"
"1554",340000,4865,3,2,80,0,9,"Piso","Centro"
"1556",730000,4865,4,3,165,0,9,"Piso","Centro"
"1557",395000,4865,3,1,87,0,9,"Piso","Centro"
"1558",1190000,4865,3,3,309,1,9,"Piso","Centro"
"1559",350000,4865,2,1,70,0,9,"Piso","Centro"
"1560",515000,4865,4,1,141,0,9,"Piso","Centro"
"1561",130000,4865,3,1,60,0,9,"Piso","Centro"
"1562",101500,4865,3,1,66,0,9,"Piso","Centro"
"1563",340000,4865,3,2,89,0,9,"Piso","Centro"
"1564",340000,4865,2,2,96,0,9,"Piso","Centro"
"1565",988000,4865,4,2,170,0,9,"Piso","Centro"
"1566",198000,4865,2,1,68,0,9,"Piso","Centro"
"1569",265000,4865,3,1,90,0,9,"Piso","Centro"
"1570",600000,4865,2,2,135,0,9,"Piso","Centro"
"1571",1550000,4865,5,3,233,0,9,"Piso","Centro"
"1572",280000,4865,1,1,60,0,9,"Piso","Centro"
"1573",156000,4865,2,1,62,0,9,"Piso","Centro"
"1574",1204300,4865,3,4,170,1,9,"Piso","Centro"
"1577",519000,4865,3,2,111,0,9,"Piso","Centro"
"1578",450000,4865,4,2,168,0,9,"Piso","Centro"
"1579",430000,4865,2,2,102,0,9,"Piso","Centro"
"1582",660000,4865,4,2,129,0,9,"Piso","Centro"
"1583",349000,4865,4,2,125,0,9,"Piso","Centro"
"1584",2500000,4865,3,3,264,0,9,"Piso","Centro"
"1585",550000,4865,1,1,84,0,9,"Piso","Centro"
"1587",169900,4865,4,2,90,0,9,"Piso","Centro"
"1588",283000,4865,1,1,53,0,9,"Piso","Centro"
"1589",130000,4865,1,1,32,0,9,"Piso","Centro"
"1590",760000,4865,5,4,269,1,9,"Piso","Centro"
"1591",340000,4865,1,2,96,0,9,"Piso","Centro"
"1592",745000,4865,3,3,148,0,9,"Piso","Centro"
"1593",269000,4865,4,2,110,0,9,"Piso","Centro"
"1594",799000,4865,3,2,156,0,9,"Piso","Centro"
"1595",360000,4865,1,1,68,0,9,"Piso","Centro"
"1597",399000,4865,3,2,200,0,9,"Piso","Centro"
"1598",690000,4865,3,2,129,0,9,"Piso","Centro"
"1599",238000,4865,2,1,40,0,9,"Piso","Centro"
"1600",1995000,4865,8,4,376,0,9,"Piso","Centro"
"1601",139000,4865,1,1,51,0,9,"Piso","Centro"
"1602",395000,4865,1,1,68,1,9,"Piso","Centro"
"1603",140275,4865,3,1,67,0,9,"Piso","Centro"
"1604",189900,4865,3,1,75,0,9,"Piso","Centro"
"1606",214500,4865,3,1,81,0,9,"Piso","Centro"
"1607",799000,4865,3,3,120,0,9,"Piso","Centro"
"1608",219000,4865,2,1,50,0,9,"Piso","Centro"
"1609",479000,4865,2,1,89,0,9,"Piso","Centro"
"1610",120000,4865,2,1,50,0,9,"Piso","Centro"
"1611",1290000,4865,3,3,142,0,9,"Piso","Centro"
"1612",145000,4865,1,1,40,0,9,"Piso","Centro"
"1613",1425000,4865,4,4,203,1,9,"Piso","Centro"
"1616",820000,4865,2,3,184,0,9,"Piso","Centro"
"1617",109000,4865,3,1,60,0,9,"Piso","Centro"
"1619",169900,4865,1,1,56,0,9,"Piso","Centro"
"1620",399000,4865,2,2,101,0,9,"Piso","Centro"
"1621",420000,4865,3,1,110,0,9,"Piso","Centro"
"1622",275000,4865,2,1,50,0,9,"Piso","Centro"
"1623",1700000,4865,4,3,275,0,9,"Piso","Centro"
"1624",155900,4865,3,1,63,0,9,"Piso","Centro"
"1626",499000,4865,3,2,127,1,9,"Piso","Centro"
"1628",750000,4865,2,2,151,0,9,"Piso","Centro"
"1629",150000,4865,1,1,25,0,9,"Piso","Centro"
"1630",263470,4865,1,1,38,0,9,"Piso","Centro"
"1631",219000,4865,2,1,82,0,9,"Piso","Centro"
"1632",149000,4865,2,1,43,0,9,"Piso","Centro"
"1633",129000,4865,1,1,25,0,9,"Piso","Centro"
"1635",550000,4865,2,2,113,0,9,"Piso","Centro"
"1636",279900,4865,2,2,87,1,9,"Piso","Centro"
"1637",680000,4865,2,2,114,0,9,"Piso","Centro"
"1638",349000,4865,4,3,136,0,9,"Piso","Centro"
"1639",1990000,4865,4,4,303,1,9,"Piso","Centro"
"1640",865000,4865,2,2,138,0,9,"Piso","Centro"
"1642",375000,4865,3,1,86,0,9,"Piso","Centro"
"1643",450000,4865,2,1,90,0,9,"Piso","Centro"
"1645",190000,4865,3,1,60,0,9,"Piso","Centro"
"1646",365000,4865,2,1,54,0,9,"Piso","Centro"
"1647",369000,4865,3,2,84,0,9,"Piso","Centro"
"1648",109939,4865,3,1,55,0,9,"Piso","Centro"
"1649",130000,4865,3,2,95,0,9,"Piso","Centro"
"1650",692000,4865,2,2,157,0,9,"Piso","Centro"
"1651",364900,4865,2,1,95,0,9,"Piso","Centro"
"1652",935000,4865,3,2,145,0,9,"Piso","Centro"
"1653",895000,4865,3,2,143,0,9,"Piso","Centro"
"1654",142000,4865,2,1,65,0,9,"Piso","Centro"
"1655",190000,4865,1,1,52,0,9,"Piso","Centro"
"1656",730000,4865,1,1,86,0,9,"Piso","Centro"
"1658",1150000,4865,2,2,147,0,9,"Piso","Centro"
"1659",370000,4865,4,2,154,0,9,"Piso","Centro"
"1660",750000,4865,5,1,196,0,9,"Piso","Centro"
"1661",279000,4865,4,2,102,1,9,"Piso","Centro"
"1663",340000,4865,3,1,80,0,9,"Piso","Centro"
"1664",95000,4865,2,1,59,0,9,"Piso","Centro"
"1667",475000,4865,3,2,146,0,9,"Piso","Centro"
"1668",750000,4865,3,3,110,0,9,"Piso","Centro"
"1669",719000,4865,2,3,135,0,9,"Piso","Centro"
"1670",1150000,4865,5,2,197,0,9,"Piso","Centro"
"1671",399000,4865,3,2,95,0,9,"Piso","Centro"
"1672",1350000,4865,2,2,148,0,9,"Piso","Centro"
"1673",220000,4865,3,1,69,0,9,"Piso","Centro"
"1674",495000,4865,1,1,86,1,9,"Piso","Centro"
"1675",565000,4865,3,2,122,1,9,"Piso","Centro"
"1676",1100000,4865,6,6,148,0,9,"Piso","Centro"
"1678",298000,4865,3,1,81,0,9,"Piso","Centro"
"1679",330000,4865,3,2,119,1,9,"Piso","Centro"
"1680",98000,4865,3,1,53,0,9,"Piso","Centro"
"1681",390000,4865,1,1,45,0,9,"Piso","Centro"
"1682",434500,4865,4,2,87,0,9,"Piso","Centro"
"1684",280000,4865,2,1,68,0,9,"Piso","Centro"
"1685",510000,4865,1,1,130,0,9,"Piso","Centro"
"1686",596000,4865,3,2,83,1,9,"Piso","Centro"
"1687",530000,4865,2,2,90,0,9,"Piso","Centro"
"1688",970000,4865,2,3,133,0,9,"Piso","Centro"
"1689",450000,4865,1,1,54,0,9,"Piso","Centro"
"1690",269000,4865,1,1,71,0,9,"Piso","Centro"
"1692",379000,4865,3,1,86,0,9,"Piso","Centro"
"1693",499000,4865,2,2,120,1,9,"Piso","Centro"
"1694",100000,4865,2,1,62,0,9,"Piso","Centro"
"1695",278000,4865,2,1,50,0,9,"Piso","Centro"
"1696",65000,4865,1,1,39,0,9,"Piso","Centro"
"1697",1975000,4865,4,2,300,0,9,"Piso","Centro"
"1699",99900,4865,2,1,50,0,9,"Piso","Centro"
"1703",560000,4865,1,2,104,0,9,"Piso","Centro"
"1704",420000,4865,3,1,99,0,9,"Piso","Centro"
"1705",795000,4865,2,2,125,1,9,"Piso","Centro"
"1706",2291900,4865,8,2,231,0,9,"Piso","Centro"
"1709",529000,4865,4,3,222,1,9,"Piso","Centro"
"1710",205000,4865,1,1,45,0,9,"Piso","Centro"
"1711",229000,4865,1,1,53,0,9,"Piso","Centro"
"1712",699000,4865,3,2,102,0,9,"Piso","Centro"
"1713",134900,4865,3,1,60,0,9,"Piso","Centro"
"1714",919000,4865,5,2,184,0,9,"Piso","Centro"
"1715",850000,4865,3,2,160,0,9,"Piso","Centro"
"1716",740000,4865,5,2,177,0,9,"Piso","Centro"
"1718",145000,4865,2,1,65,0,9,"Piso","Centro"
"1719",2400000,4865,4,3,283,1,9,"Piso","Centro"
"1720",1500000,4865,3,4,380,0,9,"Piso","Centro"
"1724",549990,4865,3,2,107,0,9,"Piso","Centro"
"1725",310000,4865,1,1,74,1,9,"Piso","Centro"
"1726",1200000,4865,3,2,169,0,9,"Piso","Centro"
"1728",280000,4865,1,1,55,0,9,"Piso","Centro"
"1729",445600,4865,2,2,70,1,9,"Piso","Centro"
"1730",81200,4865,2,1,61,0,9,"Piso","Centro"
"1731",570000,4865,2,2,101,0,9,"Piso","Centro"
"1733",300000,4865,2,1,65,0,9,"Piso","Centro"
"1734",119000,4865,2,1,59,0,9,"Piso","Centro"
"1736",1700000,4865,6,5,562,1,9,"Piso","Centro"
"1737",690000,4865,2,2,111,0,9,"Piso","Centro"
"1738",230000,4865,2,1,88,0,9,"Piso","Centro"
"1739",430000,4865,3,1,110,0,9,"Piso","Centro"
"1740",375000,4865,3,1,96,0,9,"Piso","Centro"
"1741",2990000,4865,3,4,383,1,9,"Piso","Centro"
"1743",129000,4865,2,1,64,0,9,"Piso","Centro"
"1745",1995000,4865,5,6,315,0,9,"Piso","Centro"
"1746",1950000,4865,4,4,252,1,9,"Piso","Centro"
"1748",525000,4865,3,2,122,0,9,"Piso","Centro"
"1749",700000,4865,2,1,71,1,9,"Piso","Centro"
"1750",420000,4865,3,1,102,0,9,"Piso","Centro"
"1752",1950000,4865,3,4,209,0,9,"Piso","Centro"
"1753",599000,4865,3,1,140,0,9,"Piso","Centro"
"1754",149900,4865,2,1,69,0,9,"Piso","Centro"
"1755",515000,4865,2,1,85,0,9,"Piso","Centro"
"1756",165000,4865,2,1,65,0,9,"Piso","Centro"
"1757",230300,4865,2,1,68,0,9,"Piso","Centro"
"1758",295000,4865,1,1,38,1,9,"Piso","Centro"
"1760",890000,4865,2,2,103,0,9,"Piso","Centro"
